date,region,property_type,baseline,index_value
Jan-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",175.6
Jan-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",189.6
Jan-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",151.3
Jan-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",153.1
Jan-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",146.5
Jan-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",167.3
Jan-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",166.6
Jan-15,"Halifax, Nova Scotia",School,"Index, 2002=100",145.8
Jan-15,"Halifax, Nova Scotia",School,"Index, 2002=100",149.9
Jan-15,"Halifax, Nova Scotia",School,"Index, 2002=100",134.8
Jan-15,"Halifax, Nova Scotia",School,"Index, 2002=100",160.5
Jan-15,"Halifax, Nova Scotia",School,"Index, 2002=100",157.6
Jan-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",143.7
Jan-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",139.1
Jan-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",130.5
Jan-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",179.1
Jan-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",170.7
Jan-15,"Montréal, Quebec",Office,"Index, 2002=100",145.7
Jan-15,"Montréal, Quebec",Office,"Index, 2002=100",141.8
Jan-15,"Montréal, Quebec",Office,"Index, 2002=100",129.6
Jan-15,"Montréal, Quebec",Office,"Index, 2002=100",171.0
Jan-15,"Montréal, Quebec",Office,"Index, 2002=100",170.5
Jan-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",145.9
Jan-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",146.3
Jan-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",138.2
Jan-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",193.0
Jan-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",144.7
Jan-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",145.7
Jan-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",143.1
Jan-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",133.7
Jan-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",178.4
Jan-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",186.0
Jan-15,"Montréal, Quebec",Light factory,"Index, 2002=100",148.7
Jan-15,"Montréal, Quebec",Light factory,"Index, 2002=100",151.8
Jan-15,"Montréal, Quebec",Light factory,"Index, 2002=100",139.6
Jan-15,"Montréal, Quebec",Light factory,"Index, 2002=100",171.9
Jan-15,"Montréal, Quebec",Light factory,"Index, 2002=100",162.7
Jan-15,"Montréal, Quebec",School,"Index, 2002=100",144.6
Jan-15,"Montréal, Quebec",School,"Index, 2002=100",149.9
Jan-15,"Montréal, Quebec",School,"Index, 2002=100",129.3
Jan-15,"Montréal, Quebec",School,"Index, 2002=100",162.8
Jan-15,"Montréal, Quebec",School,"Index, 2002=100",162.2
Jan-15,"Montréal, Quebec",Apartment,"Index, 2002=100",144.1
Jan-15,"Montréal, Quebec",Apartment,"Index, 2002=100",140.2
Jan-15,"Montréal, Quebec",Apartment,"Index, 2002=100",127.1
Jan-15,"Montréal, Quebec",Apartment,"Index, 2002=100",192.8
Jan-15,"Montréal, Quebec",Apartment,"Index, 2002=100",165.4
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",156.1
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",159.2
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",145.4
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",169.0
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",163.9
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",159.9
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",166.8
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",154.4
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",192.3
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",150.9
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",158.1
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",162.9
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",150.2
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",172.5
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",175.5
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",168.0
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",184.1
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",153.6
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",173.3
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",165.6
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",159.8
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",180.3
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",146.8
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",164.1
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",167.0
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",151.6
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",149.4
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",139.5
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",190.1
Jan-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",160.3
Jan-15,"Toronto, Ontario",Office,"Index, 2002=100",151.9
Jan-15,"Toronto, Ontario",Office,"Index, 2002=100",150.5
Jan-15,"Toronto, Ontario",Office,"Index, 2002=100",140.5
Jan-15,"Toronto, Ontario",Office,"Index, 2002=100",172.4
Jan-15,"Toronto, Ontario",Office,"Index, 2002=100",166.2
Jan-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",153.2
Jan-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",165.6
Jan-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",143.4
Jan-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",195.5
Jan-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",150.6
Jan-15,"Toronto, Ontario",Shopping centre,"Index, 2002=100",158.4
Jan-15,"Toronto, Ontario",Shopping centre,"Index, 2002=100",161.1
Jan-15,"Toronto, Ontario",Shopping centre,"Index, 2002=100",145.3
Jan-15,"Toronto, Ontario",Shopping centre,"Index, 2002=100",181.4
Jan-15,"Toronto, Ontario",Shopping centre,"Index, 2002=100",202.0
Jan-15,"Toronto, Ontario",Light factory,"Index, 2002=100",162.3
Jan-15,"Toronto, Ontario",Light factory,"Index, 2002=100",173.1
Jan-15,"Toronto, Ontario",Light factory,"Index, 2002=100",151.3
Jan-15,"Toronto, Ontario",Light factory,"Index, 2002=100",177.0
Jan-15,"Toronto, Ontario",Light factory,"Index, 2002=100",175.6
Jan-15,"Toronto, Ontario",School,"Index, 2002=100",155.5
Jan-15,"Toronto, Ontario",School,"Index, 2002=100",169.4
Jan-15,"Toronto, Ontario",School,"Index, 2002=100",140.9
Jan-15,"Toronto, Ontario",School,"Index, 2002=100",167.5
Jan-15,"Toronto, Ontario",School,"Index, 2002=100",167.3
Jan-15,"Toronto, Ontario",Apartment,"Index, 2002=100",149.3
Jan-15,"Toronto, Ontario",Apartment,"Index, 2002=100",148.3
Jan-15,"Toronto, Ontario",Apartment,"Index, 2002=100",136.3
Jan-15,"Toronto, Ontario",Apartment,"Index, 2002=100",190.7
Jan-15,"Toronto, Ontario",Apartment,"Index, 2002=100",162.8
Jan-15,"Calgary, Alberta",Office,"Index, 2002=100",170.9
Jan-15,"Calgary, Alberta",Office,"Index, 2002=100",164.9
Jan-15,"Calgary, Alberta",Office,"Index, 2002=100",163.9
Jan-15,"Calgary, Alberta",Office,"Index, 2002=100",175.9
Jan-15,"Calgary, Alberta",Office,"Index, 2002=100",183.4
Jan-15,"Calgary, Alberta",Warehouse,"Index, 2002=100",166.3
Jan-15,"Calgary, Alberta",Warehouse,"Index, 2002=100",156.5
Jan-15,"Calgary, Alberta",Warehouse,"Index, 2002=100",166.5
Jan-15,"Calgary, Alberta",Warehouse,"Index, 2002=100",190.5
Jan-15,"Calgary, Alberta",Warehouse,"Index, 2002=100",165.7
Jan-15,"Calgary, Alberta",Shopping centre,"Index, 2002=100",182.3
Jan-15,"Calgary, Alberta",Shopping centre,"Index, 2002=100",172.8
Jan-15,"Calgary, Alberta",Shopping centre,"Index, 2002=100",170.0
Jan-15,"Calgary, Alberta",Shopping centre,"Index, 2002=100",166.7
Jan-15,"Calgary, Alberta",Shopping centre,"Index, 2002=100",207.2
Jan-15,"Calgary, Alberta",Light factory,"Index, 2002=100",181.6
Jan-15,"Calgary, Alberta",Light factory,"Index, 2002=100",175.7
Jan-15,"Calgary, Alberta",Light factory,"Index, 2002=100",169.6
Jan-15,"Calgary, Alberta",Light factory,"Index, 2002=100",172.8
Jan-15,"Calgary, Alberta",Light factory,"Index, 2002=100",198.2
Jan-15,"Calgary, Alberta",School,"Index, 2002=100",177.8
Jan-15,"Calgary, Alberta",School,"Index, 2002=100",187.7
Jan-15,"Calgary, Alberta",School,"Index, 2002=100",164.7
Jan-15,"Calgary, Alberta",School,"Index, 2002=100",167.3
Jan-15,"Calgary, Alberta",School,"Index, 2002=100",195.3
Jan-15,"Calgary, Alberta",Apartment,"Index, 2002=100",171.5
Jan-15,"Calgary, Alberta",Apartment,"Index, 2002=100",173.8
Jan-15,"Calgary, Alberta",Apartment,"Index, 2002=100",155.6
Jan-15,"Calgary, Alberta",Apartment,"Index, 2002=100",180.9
Jan-15,"Calgary, Alberta",Apartment,"Index, 2002=100",191.1
Jan-15,"Edmonton, Alberta",Office,"Index, 2002=100",169.1
Jan-15,"Edmonton, Alberta",Office,"Index, 2002=100",159.9
Jan-15,"Edmonton, Alberta",Office,"Index, 2002=100",160.7
Jan-15,"Edmonton, Alberta",Office,"Index, 2002=100",175.0
Jan-15,"Edmonton, Alberta",Office,"Index, 2002=100",185.7
Jan-15,"Edmonton, Alberta",Warehouse,"Index, 2002=100",168.4
Jan-15,"Edmonton, Alberta",Warehouse,"Index, 2002=100",170.7
Jan-15,"Edmonton, Alberta",Warehouse,"Index, 2002=100",161.1
Jan-15,"Edmonton, Alberta",Warehouse,"Index, 2002=100",190.3
Jan-15,"Edmonton, Alberta",Warehouse,"Index, 2002=100",171.4
Jan-15,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",180.5
Jan-15,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",177.2
Jan-15,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",163.9
Jan-15,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",166.1
Jan-15,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",239.7
Jan-15,"Edmonton, Alberta",Light factory,"Index, 2002=100",177.4
Jan-15,"Edmonton, Alberta",Light factory,"Index, 2002=100",177.9
Jan-15,"Edmonton, Alberta",Light factory,"Index, 2002=100",162.6
Jan-15,"Edmonton, Alberta",Light factory,"Index, 2002=100",171.7
Jan-15,"Edmonton, Alberta",Light factory,"Index, 2002=100",184.5
Jan-15,"Edmonton, Alberta",School,"Index, 2002=100",169.7
Jan-15,"Edmonton, Alberta",School,"Index, 2002=100",167.6
Jan-15,"Edmonton, Alberta",School,"Index, 2002=100",159.6
Jan-15,"Edmonton, Alberta",School,"Index, 2002=100",166.8
Jan-15,"Edmonton, Alberta",School,"Index, 2002=100",186.7
Jan-15,"Edmonton, Alberta",Apartment,"Index, 2002=100",166.7
Jan-15,"Edmonton, Alberta",Apartment,"Index, 2002=100",166.6
Jan-15,"Edmonton, Alberta",Apartment,"Index, 2002=100",153.6
Jan-15,"Edmonton, Alberta",Apartment,"Index, 2002=100",180.7
Jan-15,"Edmonton, Alberta",Apartment,"Index, 2002=100",188.3
Jan-15,"Vancouver, British Columbia",Office,"Index, 2002=100",147.1
Jan-15,"Vancouver, British Columbia",Office,"Index, 2002=100",138.7
Jan-15,"Vancouver, British Columbia",Office,"Index, 2002=100",128.6
Jan-15,"Vancouver, British Columbia",Office,"Index, 2002=100",178.3
Jan-15,"Vancouver, British Columbia",Office,"Index, 2002=100",180.9
Jan-15,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",144.7
Jan-15,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",157.1
Jan-15,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",125.1
Jan-15,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",190.3
Jan-15,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",166.3
Jan-15,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",155.5
Jan-15,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",164.3
Jan-15,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",130.3
Jan-15,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",171.6
Jan-15,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",227.2
Jan-15,"Vancouver, British Columbia",Light factory,"Index, 2002=100",153.0
Jan-15,"Vancouver, British Columbia",Light factory,"Index, 2002=100",178.5
Jan-15,"Vancouver, British Columbia",Light factory,"Index, 2002=100",131.1
Jan-15,"Vancouver, British Columbia",Light factory,"Index, 2002=100",176.4
Jan-15,"Vancouver, British Columbia",Light factory,"Index, 2002=100",177.9
Jan-15,"Vancouver, British Columbia",School,"Index, 2002=100",155.8
Jan-15,"Vancouver, British Columbia",School,"Index, 2002=100",178.6
Jan-15,"Vancouver, British Columbia",School,"Index, 2002=100",130.9
Jan-15,"Vancouver, British Columbia",School,"Index, 2002=100",170.1
Jan-15,"Vancouver, British Columbia",School,"Index, 2002=100",169.2
Jan-15,"Vancouver, British Columbia",Apartment,"Index, 2002=100",151.8
Jan-15,"Vancouver, British Columbia",Apartment,"Index, 2002=100",158.8
Jan-15,"Vancouver, British Columbia",Apartment,"Index, 2002=100",128.1
Jan-15,"Vancouver, British Columbia",Apartment,"Index, 2002=100",183.9
Jan-15,"Vancouver, British Columbia",Apartment,"Index, 2002=100",175.4
Apr-15,Seven census metropolitan area composite,Office,"Index, 2002=100",154.2
Apr-15,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",152.5
Apr-15,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",157.4
Apr-15,Seven census metropolitan area composite,Light factory,"Index, 2002=100",162.4
Apr-15,Seven census metropolitan area composite,School,"Index, 2002=100",157.1
Apr-15,Seven census metropolitan area composite,Apartment,"Index, 2002=100",149.6
Apr-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",144.6
Apr-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",140.9
Apr-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",136.5
Apr-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",157.6
Apr-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",164.9
Apr-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",147.5
Apr-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",145.4
Apr-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",143.5
Apr-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",185.0
Apr-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",153.1
Apr-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",153.1
Apr-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",145.1
Apr-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",145.1
Apr-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",176.2
Apr-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",190.7
Apr-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",152.3
Apr-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",154.4
Apr-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",147.5
Apr-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",167.9
Apr-15,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",166.7
Apr-15,"Halifax, Nova Scotia",School,"Index, 2002=100",146.6
Apr-15,"Halifax, Nova Scotia",School,"Index, 2002=100",150.5
Apr-15,"Halifax, Nova Scotia",School,"Index, 2002=100",135.7
Apr-15,"Halifax, Nova Scotia",School,"Index, 2002=100",161.8
Apr-15,"Halifax, Nova Scotia",School,"Index, 2002=100",157.2
Apr-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",144.5
Apr-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",139.5
Apr-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",131.3
Apr-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",180.6
Apr-15,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",172.2
Apr-15,"Montréal, Quebec",Office,"Index, 2002=100",146.6
Apr-15,"Montréal, Quebec",Office,"Index, 2002=100",142.2
Apr-15,"Montréal, Quebec",Office,"Index, 2002=100",130.6
Apr-15,"Montréal, Quebec",Office,"Index, 2002=100",172.7
Apr-15,"Montréal, Quebec",Office,"Index, 2002=100",170.4
Apr-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",146.3
Apr-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",147.6
Apr-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",138.0
Apr-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",194.2
Apr-15,"Montréal, Quebec",Warehouse,"Index, 2002=100",145.6
Apr-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",146.0
Apr-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",144.0
Apr-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",133.7
Apr-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",178.9
Apr-15,"Montréal, Quebec",Shopping centre,"Index, 2002=100",186.5
Apr-15,"Montréal, Quebec",Light factory,"Index, 2002=100",149.1
Apr-15,"Montréal, Quebec",Light factory,"Index, 2002=100",152.9
Apr-15,"Montréal, Quebec",Light factory,"Index, 2002=100",139.8
Apr-15,"Montréal, Quebec",Light factory,"Index, 2002=100",172.3
Apr-15,"Montréal, Quebec",Light factory,"Index, 2002=100",162.5
Apr-15,"Montréal, Quebec",School,"Index, 2002=100",145.2
Apr-15,"Montréal, Quebec",School,"Index, 2002=100",150.4
Apr-15,"Montréal, Quebec",School,"Index, 2002=100",129.8
Apr-15,"Montréal, Quebec",School,"Index, 2002=100",164.3
Apr-15,"Montréal, Quebec",School,"Index, 2002=100",161.3
Apr-15,"Montréal, Quebec",Apartment,"Index, 2002=100",144.7
Apr-15,"Montréal, Quebec",Apartment,"Index, 2002=100",140.5
Apr-15,"Montréal, Quebec",Apartment,"Index, 2002=100",127.4
Apr-15,"Montréal, Quebec",Apartment,"Index, 2002=100",194.6
Apr-15,"Montréal, Quebec",Apartment,"Index, 2002=100",166.3
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",157.6
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",160.6
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",146.9
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",170.9
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",164.6
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",161.4
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",168.4
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",155.7
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",193.7
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",152.6
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",159.5
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",164.7
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",151.6
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",173.3
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",176.5
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",169.4
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",186.1
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",154.8
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",174.1
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",165.8
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",161.0
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",182.0
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",147.8
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",166.0
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",166.7
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",152.8
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",150.8
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",140.4
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",192.3
Apr-15,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",161.0
Apr-15,"Toronto, Ontario",Office,"Index, 2002=100",152.7
Apr-15,"Toronto, Ontario",Office,"Index, 2002=100",150.7
Apr-15,"Toronto, Ontario",Office,"Index, 2002=100",141.3
Apr-15,"Toronto, Ontario",Office,"Index, 2002=100",174.3
Apr-15,"Toronto, Ontario",Office,"Index, 2002=100",166.7
Apr-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",153.4
Apr-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",166.3
Apr-15,"Toronto, Ontario",Warehouse,"Index, 2002=100",143.3
